image,class_label
casia/CASIA2/Au/Au_arc_30632.jpg,0
casia/CASIA2/Au/Au_arc_30636.jpg,0
casia/CASIA2/Au/Au_arc_30643.jpg,0
casia/CASIA2/Au/Au_arc_30653.jpg,0
casia/CASIA2/Au/Au_arc_30654.jpg,0
casia/CASIA2/Au/Au_arc_30656.jpg,0
casia/CASIA2/Au/Au_arc_30657.jpg,0
casia/CASIA2/Au/Au_arc_30660.jpg,0
casia/CASIA2/Au/Au_arc_30662.jpg,0
casia/CASIA2/Au/Au_arc_30663.jpg,0
casia/CASIA2/Au/Au_arc_30664.jpg,0
casia/CASIA2/Au/Au_arc_30665.jpg,0
casia/CASIA2/Au/Au_arc_30670.jpg,0
casia/CASIA2/Au/Au_arc_30671.jpg,0
casia/CASIA2/Au/Au_arc_30674.jpg,0
casia/CASIA2/Au/Au_arc_30677.jpg,0
casia/CASIA2/Au/Au_arc_30679.jpg,0
casia/CASIA2/Au/Au_arc_30683.jpg,0
casia/CASIA2/Au/Au_arc_30688.jpg,0
casia/CASIA2/Au/Au_arc_30690.jpg,0
casia/CASIA2/Au/Au_arc_30693.jpg,0
casia/CASIA2/Au/Au_arc_30695.jpg,0
casia/CASIA2/Au/Au_arc_30708.jpg,0
casia/CASIA2/Au/Au_arc_30709.jpg,0
casia/CASIA2/Au/Au_arc_30710.jpg,0
casia/CASIA2/Au/Au_arc_30715.jpg,0
casia/CASIA2/Au/Au_arc_30727.jpg,0
casia/CASIA2/Au/Au_arc_30730.jpg,0
casia/CASIA2/Au/Au_arc_30732.jpg,0
casia/CASIA2/Au/Au_arc_30737.jpg,0
casia/CASIA2/Au/Au_arc_30740.jpg,0
casia/CASIA2/Au/Au_arc_30742.jpg,0
casia/CASIA2/Au/Au_arc_30752.jpg,0
casia/CASIA2/Au/Au_arc_30754.jpg,0
casia/CASIA2/Au/Au_arc_30755.jpg,0
casia/CASIA2/Au/Au_arc_30763.jpg,0
casia/CASIA2/Au/Au_arc_30767.jpg,0
casia/CASIA2/Au/Au_arc_30768.jpg,0
casia/CASIA2/Au/Au_arc_30770.jpg,0
casia/CASIA2/Au/Au_arc_30771.jpg,0
casia/CASIA2/Au/Au_arc_30772.jpg,0
casia/CASIA2/Au/Au_arc_30775.jpg,0
casia/CASIA2/Au/Au_arc_30776.jpg,0
casia/CASIA2/Au/Au_arc_30778.jpg,0
casia/CASIA2/Au/Au_arc_30780.jpg,0
casia/CASIA2/Au/Au_arc_30784.jpg,0
casia/CASIA2/Au/Au_arc_30792.jpg,0
casia/CASIA2/Au/Au_arc_30793.jpg,0
casia/CASIA2/Au/Au_arc_30797.jpg,0
casia/CASIA2/Au/Au_arc_30798.jpg,0
casia/CASIA2/Au/Au_arc_30804.jpg,0
casia/CASIA2/Au/Au_arc_30805.jpg,0
casia/CASIA2/Au/Au_arc_30806.jpg,0
casia/CASIA2/Au/Au_arc_30807.jpg,0
casia/CASIA2/Au/Au_arc_30815.jpg,0
casia/CASIA2/Au/Au_arc_30826.jpg,0
casia/CASIA2/Au/Au_arc_30829.jpg,0
casia/CASIA2/Au/Au_arc_30834.jpg,0
casia/CASIA2/Au/Au_arc_30838.jpg,0
casia/CASIA2/Au/Au_arc_30839.jpg,0
casia/CASIA2/Au/Au_arc_30842.jpg,0
casia/CASIA2/Au/Au_art_00003.jpg,0
casia/CASIA2/Au/Au_art_00004.jpg,0
casia/CASIA2/Au/Au_art_00010.jpg,0
casia/CASIA2/Au/Au_art_00012.jpg,0
casia/CASIA2/Au/Au_art_00014.jpg,0
casia/CASIA2/Au/Au_art_00015.jpg,0
casia/CASIA2/Au/Au_art_00018.jpg,0
casia/CASIA2/Au/Au_art_00021.jpg,0
casia/CASIA2/Au/Au_art_00023.jpg,0
casia/CASIA2/Au/Au_art_00025.jpg,0
casia/CASIA2/Au/Au_art_00027.jpg,0
casia/CASIA2/Au/Au_art_00029.jpg,0
casia/CASIA2/Au/Au_art_00037.jpg,0
casia/CASIA2/Au/Au_art_00041.jpg,0
casia/CASIA2/Au/Au_art_00052.jpg,0
casia/CASIA2/Au/Au_art_00056.jpg,0
casia/CASIA2/Au/Au_art_00057.jpg,0
casia/CASIA2/Au/Au_art_00060.jpg,0
casia/CASIA2/Au/Au_art_00061.jpg,0
casia/CASIA2/Au/Au_art_00063.jpg,0
casia/CASIA2/Au/Au_art_00065.jpg,0
casia/CASIA2/Au/Au_art_00066.jpg,0
casia/CASIA2/Au/Au_art_00069.jpg,0
casia/CASIA2/Au/Au_art_00072.jpg,0
casia/CASIA2/Au/Au_art_00078.jpg,0
casia/CASIA2/Au/Au_art_00080.jpg,0
casia/CASIA2/Au/Au_art_00082.jpg,0
casia/CASIA2/Au/Au_art_00085.jpg,0
casia/CASIA2/Au/Au_art_00089.jpg,0
casia/CASIA2/Au/Au_art_00090.jpg,0
casia/CASIA2/Au/Au_art_00099.jpg,0
casia/CASIA2/Au/Au_art_10002.jpg,0
casia/CASIA2/Au/Au_art_10004.jpg,0
casia/CASIA2/Au/Au_art_10007.jpg,0
casia/CASIA2/Au/Au_art_10009.jpg,0
casia/CASIA2/Au/Au_art_10010.jpg,0
casia/CASIA2/Au/Au_art_10013.jpg,0
casia/CASIA2/Au/Au_art_20006.jpg,0
casia/CASIA2/Au/Au_art_20010.jpg,0
casia/CASIA2/Au/Au_art_20021.jpg,0
casia/CASIA2/Au/Au_art_20035.jpg,0
casia/CASIA2/Au/Au_art_20038.jpg,0
casia/CASIA2/Au/Au_art_20040.jpg,0
casia/CASIA2/Au/Au_art_20041.jpg,0
casia/CASIA2/Au/Au_art_20043.jpg,0
casia/CASIA2/Au/Au_art_20045.jpg,0
casia/CASIA2/Au/Au_art_20048.jpg,0
casia/CASIA2/Au/Au_art_20052.jpg,0
casia/CASIA2/Au/Au_art_20056.jpg,0
casia/CASIA2/Au/Au_art_20057.jpg,0
casia/CASIA2/Au/Au_art_20058.jpg,0
casia/CASIA2/Au/Au_art_20062.jpg,0
casia/CASIA2/Au/Au_art_20064.jpg,0
casia/CASIA2/Au/Au_art_20067.jpg,0
casia/CASIA2/Au/Au_art_20069.jpg,0
casia/CASIA2/Au/Au_art_20070.jpg,0
casia/CASIA2/Au/Au_art_20075.jpg,0
casia/CASIA2/Au/Au_art_20084.jpg,0
casia/CASIA2/Au/Au_art_20085.jpg,0
casia/CASIA2/Au/Au_art_20086.jpg,0
casia/CASIA2/Au/Au_art_20087.jpg,0
casia/CASIA2/Au/Au_art_30010.jpg,0
casia/CASIA2/Au/Au_art_30011.jpg,0
casia/CASIA2/Au/Au_art_30012.jpg,0
casia/CASIA2/Au/Au_art_30015.jpg,0
casia/CASIA2/Au/Au_art_30017.jpg,0
casia/CASIA2/Au/Au_art_30020.jpg,0
casia/CASIA2/Au/Au_art_30021.jpg,0
casia/CASIA2/Au/Au_art_30026.jpg,0
casia/CASIA2/Au/Au_art_30027.jpg,0
casia/CASIA2/Au/Au_art_30038.jpg,0
casia/CASIA2/Au/Au_art_30039.jpg,0
casia/CASIA2/Au/Au_art_30041.jpg,0
casia/CASIA2/Au/Au_art_30048.jpg,0
casia/CASIA2/Au/Au_art_30050.jpg,0
casia/CASIA2/Au/Au_art_30052.jpg,0
casia/CASIA2/Au/Au_art_30055.jpg,0
casia/CASIA2/Au/Au_art_30057.jpg,0
casia/CASIA2/Au/Au_art_30067.jpg,0
casia/CASIA2/Au/Au_art_30069.jpg,0
casia/CASIA2/Au/Au_art_30073.jpg,0
casia/CASIA2/Au/Au_art_30078.jpg,0
casia/CASIA2/Au/Au_art_30081.jpg,0
casia/CASIA2/Au/Au_art_30082.jpg,0
casia/CASIA2/Au/Au_art_30092.jpg,0
casia/CASIA2/Au/Au_art_30095.jpg,0
casia/CASIA2/Au/Au_art_30096.jpg,0
casia/CASIA2/Au/Au_art_30100.jpg,0
casia/CASIA2/Au/Au_art_30101.jpg,0
casia/CASIA2/Au/Au_art_30105.jpg,0
casia/CASIA2/Au/Au_art_30125.jpg,0
casia/CASIA2/Au/Au_art_30130.jpg,0
casia/CASIA2/Au/Au_art_30136.jpg,0
casia/CASIA2/Au/Au_art_30144.jpg,0
casia/CASIA2/Au/Au_art_30147.jpg,0
casia/CASIA2/Au/Au_art_30151.jpg,0
casia/CASIA2/Au/Au_art_30153.jpg,0
casia/CASIA2/Au/Au_art_30156.jpg,0
casia/CASIA2/Au/Au_art_30169.jpg,0
casia/CASIA2/Au/Au_art_30174.jpg,0
casia/CASIA2/Au/Au_art_30177.jpg,0
casia/CASIA2/Au/Au_art_30178.jpg,0
casia/CASIA2/Au/Au_art_30180.jpg,0
casia/CASIA2/Au/Au_art_30186.jpg,0
casia/CASIA2/Au/Au_art_30190.jpg,0
casia/CASIA2/Au/Au_art_30192.jpg,0
casia/CASIA2/Au/Au_art_30195.jpg,0
casia/CASIA2/Au/Au_art_30199.jpg,0
casia/CASIA2/Au/Au_art_30207.jpg,0
casia/CASIA2/Au/Au_art_30209.jpg,0
casia/CASIA2/Au/Au_art_30221.jpg,0
casia/CASIA2/Au/Au_art_30227.jpg,0
casia/CASIA2/Au/Au_art_30229.jpg,0
casia/CASIA2/Au/Au_art_30231.jpg,0
casia/CASIA2/Au/Au_art_30232.jpg,0
casia/CASIA2/Au/Au_art_30238.jpg,0
casia/CASIA2/Au/Au_art_30242.jpg,0
casia/CASIA2/Au/Au_art_30243.jpg,0
casia/CASIA2/Au/Au_art_30247.jpg,0
casia/CASIA2/Au/Au_art_30250.jpg,0
casia/CASIA2/Au/Au_art_30253.jpg,0
casia/CASIA2/Au/Au_art_30257.jpg,0
casia/CASIA2/Au/Au_art_30267.jpg,0
casia/CASIA2/Au/Au_art_30270.jpg,0
casia/CASIA2/Au/Au_art_30276.jpg,0
casia/CASIA2/Au/Au_art_30279.jpg,0
casia/CASIA2/Au/Au_art_30280.jpg,0
casia/CASIA2/Au/Au_art_30286.jpg,0
casia/CASIA2/Au/Au_art_30287.jpg,0
casia/CASIA2/Au/Au_art_30291.jpg,0
casia/CASIA2/Au/Au_art_30293.jpg,0
casia/CASIA2/Au/Au_art_30294.jpg,0
casia/CASIA2/Au/Au_art_30299.jpg,0
casia/CASIA2/Au/Au_art_30301.jpg,0
casia/CASIA2/Au/Au_art_30302.jpg,0
casia/CASIA2/Au/Au_art_30303.jpg,0
casia/CASIA2/Au/Au_art_30304.jpg,0
casia/CASIA2/Au/Au_art_30306.jpg,0
casia/CASIA2/Au/Au_art_30327.jpg,0
casia/CASIA2/Au/Au_art_30328.jpg,0
casia/CASIA2/Au/Au_art_30329.jpg,0
casia/CASIA2/Au/Au_art_30332.jpg,0
casia/CASIA2/Au/Au_art_30336.jpg,0
casia/CASIA2/Au/Au_art_30338.jpg,0
casia/CASIA2/Au/Au_art_30346.jpg,0
casia/CASIA2/Au/Au_art_30348.jpg,0
casia/CASIA2/Au/Au_art_30349.jpg,0
casia/CASIA2/Au/Au_art_30350.jpg,0
casia/CASIA2/Au/Au_art_30355.jpg,0
casia/CASIA2/Au/Au_art_30366.jpg,0
casia/CASIA2/Au/Au_art_30367.jpg,0
casia/CASIA2/Au/Au_art_30371.jpg,0
casia/CASIA2/Au/Au_art_30373.jpg,0
casia/CASIA2/Au/Au_art_30375.jpg,0
casia/CASIA2/Au/Au_art_30377.jpg,0
casia/CASIA2/Au/Au_art_30378.jpg,0
casia/CASIA2/Au/Au_art_30380.jpg,0
casia/CASIA2/Au/Au_art_30383.jpg,0
casia/CASIA2/Au/Au_art_30385.jpg,0
casia/CASIA2/Au/Au_art_30395.jpg,0
casia/CASIA2/Au/Au_art_30401.jpg,0
casia/CASIA2/Au/Au_art_30402.jpg,0
casia/CASIA2/Au/Au_art_30403.jpg,0
casia/CASIA2/Au/Au_art_30404.jpg,0
casia/CASIA2/Au/Au_art_30406.jpg,0
casia/CASIA2/Au/Au_art_30411.jpg,0
casia/CASIA2/Au/Au_art_30416.jpg,0
casia/CASIA2/Au/Au_art_30419.jpg,0
casia/CASIA2/Au/Au_art_30422.jpg,0
casia/CASIA2/Au/Au_art_30424.jpg,0
casia/CASIA2/Au/Au_art_30425.jpg,0
casia/CASIA2/Au/Au_art_30428.jpg,0
casia/CASIA2/Au/Au_art_30429.jpg,0
casia/CASIA2/Au/Au_art_30431.jpg,0
casia/CASIA2/Au/Au_art_30435.jpg,0
casia/CASIA2/Au/Au_art_30437.jpg,0
casia/CASIA2/Au/Au_art_30444.jpg,0
casia/CASIA2/Au/Au_art_30446.jpg,0
casia/CASIA2/Au/Au_art_30453.jpg,0
casia/CASIA2/Au/Au_art_30456.jpg,0
casia/CASIA2/Au/Au_art_30457.jpg,0
casia/CASIA2/Au/Au_art_30462.jpg,0
casia/CASIA2/Au/Au_art_30464.jpg,0
casia/CASIA2/Au/Au_art_30465.jpg,0
casia/CASIA2/Au/Au_art_30470.jpg,0
casia/CASIA2/Au/Au_art_30473.jpg,0
casia/CASIA2/Au/Au_art_30477.jpg,0
casia/CASIA2/Au/Au_art_30481.jpg,0
casia/CASIA2/Au/Au_art_30482.jpg,0
casia/CASIA2/Au/Au_art_30484.jpg,0
casia/CASIA2/Au/Au_art_30490.jpg,0
casia/CASIA2/Au/Au_art_30491.jpg,0
casia/CASIA2/Au/Au_art_30495.jpg,0
casia/CASIA2/Au/Au_art_30497.jpg,0
casia/CASIA2/Au/Au_art_30498.jpg,0
casia/CASIA2/Au/Au_art_30499.jpg,0
casia/CASIA2/Au/Au_art_30500.jpg,0
casia/CASIA2/Au/Au_art_30501.jpg,0
casia/CASIA2/Au/Au_art_30502.jpg,0
casia/CASIA2/Au/Au_art_30511.jpg,0
casia/CASIA2/Au/Au_art_30516.jpg,0
casia/CASIA2/Au/Au_art_30518.jpg,0
casia/CASIA2/Au/Au_art_30519.jpg,0
casia/CASIA2/Au/Au_art_30528.jpg,0
casia/CASIA2/Au/Au_art_30530.jpg,0
casia/CASIA2/Au/Au_art_30532.jpg,0
casia/CASIA2/Au/Au_art_30533.jpg,0
casia/CASIA2/Au/Au_art_30535.jpg,0
casia/CASIA2/Au/Au_art_30552.jpg,0
casia/CASIA2/Au/Au_art_30556.jpg,0
casia/CASIA2/Au/Au_art_30558.jpg,0
casia/CASIA2/Au/Au_art_30575.jpg,0
casia/CASIA2/Au/Au_art_30576.jpg,0
casia/CASIA2/Au/Au_art_30583.jpg,0
casia/CASIA2/Au/Au_art_30584.jpg,0
casia/CASIA2/Au/Au_art_30587.jpg,0
casia/CASIA2/Au/Au_art_30589.jpg,0
casia/CASIA2/Au/Au_art_30590.jpg,0
casia/CASIA2/Au/Au_art_30592.jpg,0
casia/CASIA2/Au/Au_art_30597.jpg,0
casia/CASIA2/Au/Au_art_30600.jpg,0
casia/CASIA2/Au/Au_art_30605.jpg,0
casia/CASIA2/Au/Au_art_30606.jpg,0
casia/CASIA2/Au/Au_art_30608.jpg,0
casia/CASIA2/Au/Au_art_30614.jpg,0
casia/CASIA2/Au/Au_art_30618.jpg,0
casia/CASIA2/Au/Au_art_30623.jpg,0
casia/CASIA2/Au/Au_art_30634.jpg,0
casia/CASIA2/Au/Au_art_30635.jpg,0
casia/CASIA2/Au/Au_art_30639.jpg,0
casia/CASIA2/Au/Au_art_30641.jpg,0
casia/CASIA2/Au/Au_art_30644.jpg,0
casia/CASIA2/Au/Au_art_30649.jpg,0
casia/CASIA2/Au/Au_art_30650.jpg,0
casia/CASIA2/Au/Au_art_30657.jpg,0
casia/CASIA2/Au/Au_art_30659.jpg,0
casia/CASIA2/Au/Au_art_30679.jpg,0
casia/CASIA2/Au/Au_art_30683.jpg,0
casia/CASIA2/Au/Au_cha_00001.jpg,0
casia/CASIA2/Au/Au_cha_00002.jpg,0
casia/CASIA2/Au/Au_cha_00012.jpg,0
casia/CASIA2/Au/Au_cha_00016.jpg,0
casia/CASIA2/Au/Au_cha_00017.jpg,0
casia/CASIA2/Au/Au_cha_00028.jpg,0
casia/CASIA2/Au/Au_cha_00030.jpg,0
casia/CASIA2/Au/Au_cha_00032.jpg,0
casia/CASIA2/Au/Au_cha_00035.jpg,0
casia/CASIA2/Au/Au_cha_00038.jpg,0
casia/CASIA2/Au/Au_cha_00054.jpg,0
casia/CASIA2/Au/Au_cha_00055.jpg,0
casia/CASIA2/Au/Au_cha_00071.jpg,0
casia/CASIA2/Au/Au_cha_00072.jpg,0
casia/CASIA2/Au/Au_cha_00074.jpg,0
casia/CASIA2/Au/Au_cha_00076.jpg,0
casia/CASIA2/Au/Au_cha_00080.jpg,0
casia/CASIA2/Au/Au_cha_00081.jpg,0
casia/CASIA2/Au/Au_cha_00087.jpg,0
casia/CASIA2/Au/Au_cha_00092.jpg,0
casia/CASIA2/Au/Au_cha_00095.jpg,0
casia/CASIA2/Au/Au_cha_10101.jpg,0
casia/CASIA2/Au/Au_cha_10103.jpg,0
casia/CASIA2/Au/Au_cha_10104.jpg,0
casia/CASIA2/Au/Au_cha_10107.jpg,0
casia/CASIA2/Au/Au_cha_10118.jpg,0
casia/CASIA2/Au/Au_cha_10128.jpg,0
casia/CASIA2/Au/Au_cha_10135.jpg,0
casia/CASIA2/Au/Au_cha_10141.jpg,0
casia/CASIA2/Au/Au_cha_10145.jpg,0
casia/CASIA2/Au/Au_cha_10148.jpg,0
casia/CASIA2/Au/Au_cha_10152.jpg,0
casia/CASIA2/Au/Au_cha_10157.jpg,0
casia/CASIA2/Au/Au_cha_10160.jpg,0
casia/CASIA2/Au/Au_cha_10165.jpg,0
casia/CASIA2/Au/Au_cha_10167.jpg,0
casia/CASIA2/Au/Au_cha_10171.jpg,0
casia/CASIA2/Au/Au_cha_10180.jpg,0
casia/CASIA2/Au/Au_cha_10181.jpg,0
casia/CASIA2/Au/Au_cha_10186.jpg,0
casia/CASIA2/Au/Au_cha_10189.jpg,0
casia/CASIA2/Au/Au_cha_10197.jpg,0
casia/CASIA2/Au/Au_cha_10199.jpg,0
casia/CASIA2/Au/Au_cha_10200.jpg,0
casia/CASIA2/Au/Au_cha_10205.jpg,0
casia/CASIA2/Au/Au_cha_10208.jpg,0
casia/CASIA2/Au/Au_cha_10210.jpg,0
casia/CASIA2/Au/Au_cha_20013.jpg,0
casia/CASIA2/Au/Au_cha_20026.jpg,0
casia/CASIA2/Au/Au_cha_20032.jpg,0
casia/CASIA2/Au/Au_cha_20037.jpg,0
casia/CASIA2/Au/Au_cha_20039.jpg,0
casia/CASIA2/Au/Au_cha_20045.jpg,0
casia/CASIA2/Au/Au_cha_20046.jpg,0
casia/CASIA2/Au/Au_cha_30002.jpg,0
casia/CASIA2/Au/Au_cha_30003.jpg,0
casia/CASIA2/Au/Au_cha_30005.jpg,0
casia/CASIA2/Au/Au_cha_30007.jpg,0
casia/CASIA2/Au/Au_cha_30013.jpg,0
casia/CASIA2/Au/Au_cha_30022.jpg,0
casia/CASIA2/Au/Au_cha_30023.jpg,0
casia/CASIA2/Au/Au_cha_30031.jpg,0
casia/CASIA2/Au/Au_cha_30032.jpg,0
casia/CASIA2/Au/Au_cha_30038.jpg,0
casia/CASIA2/Au/Au_cha_30040.jpg,0
casia/CASIA2/Au/Au_cha_30045.jpg,0
casia/CASIA2/Au/Au_cha_30050.jpg,0
casia/CASIA2/Au/Au_cha_30051.jpg,0
casia/CASIA2/Au/Au_cha_30056.jpg,0
casia/CASIA2/Au/Au_cha_30057.jpg,0
casia/CASIA2/Au/Au_cha_30062.jpg,0
casia/CASIA2/Au/Au_cha_30063.jpg,0
casia/CASIA2/Au/Au_cha_30065.jpg,0
casia/CASIA2/Au/Au_cha_30066.jpg,0
casia/CASIA2/Au/Au_cha_30068.jpg,0
casia/CASIA2/Au/Au_cha_30071.jpg,0
casia/CASIA2/Au/Au_cha_30080.jpg,0
casia/CASIA2/Au/Au_cha_30083.jpg,0
casia/CASIA2/Au/Au_cha_30084.jpg,0
casia/CASIA2/Au/Au_cha_30085.jpg,0
casia/CASIA2/Au/Au_cha_30086.jpg,0
casia/CASIA2/Au/Au_cha_30089.jpg,0
casia/CASIA2/Au/Au_cha_30100.jpg,0
casia/CASIA2/Au/Au_cha_30102.jpg,0
casia/CASIA2/Au/Au_cha_30103.jpg,0
casia/CASIA2/Au/Au_cha_30104.jpg,0
casia/CASIA2/Au/Au_cha_30105.jpg,0
casia/CASIA2/Au/Au_cha_30107.jpg,0
casia/CASIA2/Au/Au_cha_30114.jpg,0
casia/CASIA2/Au/Au_cha_30115.jpg,0
casia/CASIA2/Au/Au_cha_30122.jpg,0
casia/CASIA2/Au/Au_cha_30123.jpg,0
casia/CASIA2/Au/Au_cha_30130.jpg,0
casia/CASIA2/Au/Au_cha_30134.jpg,0
casia/CASIA2/Au/Au_cha_30139.jpg,0
casia/CASIA2/Au/Au_cha_30140.jpg,0
casia/CASIA2/Au/Au_cha_30142.jpg,0
casia/CASIA2/Au/Au_cha_30146.jpg,0
casia/CASIA2/Au/Au_cha_30148.jpg,0
casia/CASIA2/Au/Au_cha_30149.jpg,0
casia/CASIA2/Au/Au_cha_30150.jpg,0
casia/CASIA2/Au/Au_cha_30151.jpg,0
casia/CASIA2/Au/Au_cha_30152.jpg,0
casia/CASIA2/Au/Au_cha_30154.jpg,0
casia/CASIA2/Au/Au_cha_30156.jpg,0
casia/CASIA2/Au/Au_cha_30167.jpg,0
casia/CASIA2/Au/Au_cha_30169.jpg,0
casia/CASIA2/Au/Au_cha_30172.jpg,0
casia/CASIA2/Au/Au_cha_30173.jpg,0
casia/CASIA2/Au/Au_cha_30174.jpg,0
casia/CASIA2/Au/Au_cha_30178.jpg,0
casia/CASIA2/Au/Au_cha_30182.jpg,0
casia/CASIA2/Au/Au_cha_30184.jpg,0
casia/CASIA2/Au/Au_cha_30187.jpg,0
casia/CASIA2/Au/Au_cha_30192.jpg,0
casia/CASIA2/Au/Au_cha_30193.jpg,0
casia/CASIA2/Au/Au_cha_30195.jpg,0
casia/CASIA2/Au/Au_cha_30200.jpg,0
casia/CASIA2/Au/Au_cha_30201.jpg,0
casia/CASIA2/Au/Au_cha_30203.jpg,0
casia/CASIA2/Au/Au_cha_30210.jpg,0
casia/CASIA2/Au/Au_cha_30213.jpg,0
casia/CASIA2/Au/Au_cha_30215.jpg,0
casia/CASIA2/Au/Au_cha_30217.jpg,0
casia/CASIA2/Au/Au_cha_30218.jpg,0
casia/CASIA2/Au/Au_cha_30221.jpg,0
casia/CASIA2/Au/Au_cha_30227.jpg,0
casia/CASIA2/Au/Au_cha_30229.jpg,0
casia/CASIA2/Au/Au_cha_30232.jpg,0
casia/CASIA2/Au/Au_cha_30233.jpg,0
casia/CASIA2/Au/Au_cha_30235.jpg,0
casia/CASIA2/Au/Au_cha_30236.jpg,0
casia/CASIA2/Au/Au_cha_30247.jpg,0
casia/CASIA2/Au/Au_cha_30252.jpg,0
casia/CASIA2/Au/Au_cha_30257.jpg,0
casia/CASIA2/Au/Au_cha_30266.jpg,0
casia/CASIA2/Au/Au_cha_30270.jpg,0
casia/CASIA2/Au/Au_cha_30274.jpg,0
casia/CASIA2/Au/Au_cha_30279.jpg,0
casia/CASIA2/Au/Au_cha_30282.jpg,0
casia/CASIA2/Au/Au_cha_30283.jpg,0
casia/CASIA2/Au/Au_cha_30289.jpg,0
casia/CASIA2/Au/Au_cha_30294.jpg,0
casia/CASIA2/Au/Au_cha_30298.jpg,0
casia/CASIA2/Au/Au_cha_30316.jpg,0
casia/CASIA2/Au/Au_cha_30323.jpg,0
casia/CASIA2/Au/Au_cha_30324.jpg,0
casia/CASIA2/Au/Au_cha_30335.jpg,0
casia/CASIA2/Au/Au_cha_30337.jpg,0
casia/CASIA2/Au/Au_cha_30340.jpg,0
casia/CASIA2/Au/Au_cha_30347.jpg,0
casia/CASIA2/Au/Au_cha_30353.jpg,0
casia/CASIA2/Au/Au_cha_30355.jpg,0
casia/CASIA2/Au/Au_cha_30357.jpg,0
casia/CASIA2/Au/Au_cha_30359.jpg,0
casia/CASIA2/Au/Au_cha_30362.jpg,0
casia/CASIA2/Au/Au_cha_30387.jpg,0
casia/CASIA2/Au/Au_cha_30388.jpg,0
casia/CASIA2/Au/Au_cha_30391.jpg,0
casia/CASIA2/Au/Au_cha_30398.jpg,0
casia/CASIA2/Au/Au_cha_30400.jpg,0
casia/CASIA2/Au/Au_cha_30401.jpg,0
casia/CASIA2/Au/Au_cha_30402.jpg,0
casia/CASIA2/Au/Au_cha_30404.jpg,0
casia/CASIA2/Au/Au_cha_30406.jpg,0
casia/CASIA2/Au/Au_cha_30412.jpg,0
casia/CASIA2/Au/Au_cha_30413.jpg,0
casia/CASIA2/Au/Au_cha_30414.jpg,0
casia/CASIA2/Au/Au_cha_30418.jpg,0
casia/CASIA2/Au/Au_cha_30430.jpg,0
casia/CASIA2/Au/Au_cha_30432.jpg,0
casia/CASIA2/Au/Au_cha_30433.jpg,0
casia/CASIA2/Au/Au_cha_30435.jpg,0
casia/CASIA2/Au/Au_cha_30440.jpg,0
casia/CASIA2/Au/Au_cha_30442.jpg,0
casia/CASIA2/Au/Au_cha_30445.jpg,0
casia/CASIA2/Au/Au_cha_30448.jpg,0
casia/CASIA2/Au/Au_cha_30450.jpg,0
casia/CASIA2/Au/Au_cha_30452.jpg,0
casia/CASIA2/Au/Au_cha_30453.jpg,0
casia/CASIA2/Au/Au_cha_30456.jpg,0
casia/CASIA2/Au/Au_cha_30459.jpg,0
casia/CASIA2/Au/Au_cha_30462.jpg,0
casia/CASIA2/Au/Au_cha_30463.jpg,0
casia/CASIA2/Au/Au_cha_30464.jpg,0
casia/CASIA2/Au/Au_cha_30470.jpg,0
casia/CASIA2/Au/Au_cha_30472.jpg,0
casia/CASIA2/Au/Au_cha_30473.jpg,0
casia/CASIA2/Au/Au_cha_30480.jpg,0
casia/CASIA2/Au/Au_cha_30486.jpg,0
casia/CASIA2/Au/Au_cha_30491.jpg,0
casia/CASIA2/Au/Au_cha_30493.jpg,0
casia/CASIA2/Au/Au_cha_30494.jpg,0
casia/CASIA2/Au/Au_cha_30502.jpg,0
casia/CASIA2/Au/Au_cha_30503.jpg,0
casia/CASIA2/Au/Au_cha_30507.jpg,0
casia/CASIA2/Au/Au_cha_30515.jpg,0
casia/CASIA2/Au/Au_cha_30528.jpg,0
casia/CASIA2/Au/Au_cha_30531.jpg,0
casia/CASIA2/Au/Au_cha_30534.jpg,0
casia/CASIA2/Au/Au_cha_30541.jpg,0
casia/CASIA2/Au/Au_cha_30543.jpg,0
casia/CASIA2/Au/Au_cha_30550.jpg,0
casia/CASIA2/Au/Au_cha_30553.jpg,0
casia/CASIA2/Au/Au_cha_30555.jpg,0
casia/CASIA2/Au/Au_cha_30558.jpg,0
casia/CASIA2/Au/Au_cha_30563.jpg,0
casia/CASIA2/Au/Au_cha_30566.jpg,0
casia/CASIA2/Au/Au_cha_30571.jpg,0
casia/CASIA2/Au/Au_cha_30572.jpg,0
casia/CASIA2/Au/Au_cha_30578.jpg,0
casia/CASIA2/Au/Au_cha_30582.jpg,0
casia/CASIA2/Au/Au_cha_30583.jpg,0
casia/CASIA2/Au/Au_cha_30586.jpg,0
casia/CASIA2/Au/Au_cha_30590.jpg,0
casia/CASIA2/Au/Au_cha_30591.jpg,0
casia/CASIA2/Au/Au_cha_30594.jpg,0
casia/CASIA2/Au/Au_cha_30599.jpg,0
casia/CASIA2/Au/Au_cha_30601.jpg,0
casia/CASIA2/Au/Au_cha_30603.jpg,0
casia/CASIA2/Au/Au_cha_30604.jpg,0
casia/CASIA2/Au/Au_cha_30607.jpg,0
casia/CASIA2/Au/Au_cha_30618.jpg,0
casia/CASIA2/Au/Au_cha_30620.jpg,0
casia/CASIA2/Au/Au_cha_30625.jpg,0
casia/CASIA2/Au/Au_cha_30626.jpg,0
casia/CASIA2/Au/Au_cha_30627.jpg,0
casia/CASIA2/Au/Au_cha_30632.jpg,0
